    Molecular point group: c1
    Full point group: C1

    Geometry (in Angstrom), charge = 0, multiplicity = 1:

       Center              X                  Y                   Z       
    ------------   -----------------  -----------------  -----------------
         C            1.189359166961     0.144124546295    -0.575072001043
         C           -0.012240833039    -0.144925453705     0.323827998957
         C           -1.321890833039     0.282794546295    -0.348712001043
         H            0.110529166961     0.408034546295     1.281167998957
         H           -0.046750833039    -1.234925453705     0.543017998957
         C           -2.521570833039    -0.005105453705     0.549227998957
         H           -1.449000833039    -0.269825453705    -1.305202001043
         H           -1.291290833039     1.372554546295    -0.567572001043
         H           -2.589330833039    -1.092475453705     0.766327998957
         H           -3.454250833039     0.314174546295     0.038187998957
         H           -2.431010833039     0.553184546295     1.505377998957
         O            2.361529166961    -0.259615453705     0.075407998957
         H            1.234789166961     1.236874546295    -0.783472001043
         H            1.077439166961    -0.420575453705    -1.527992001043
         H            3.107389166961    -0.043595453705    -0.542612001043

