    Molecular point group: c1
    Full point group: C1

    Geometry (in Angstrom), charge = 0, multiplicity = 1:

       Center              X                  Y                   Z       
    ------------   -----------------  -----------------  -----------------
         C           -0.041898043522    -0.575225230358    -2.772653347211
         C           -0.512888043522     0.069864769642    -1.471913347211
         H           -0.609568043522    -0.149255230358    -3.626683347211
         H           -0.213288043522    -1.672465230358    -2.744973347211
         H            1.039951956478    -0.378695230358    -2.931253347211
         H           -0.349568043522     1.163944769642    -1.554533347211
         C            0.249711956478    -0.500795230358    -0.265563347211
         C           -0.232428043522     0.063654769642     1.091216652789
         H            1.338501956478    -0.306075230358    -0.387593347211
         H            0.092731956478    -1.602565230358    -0.256683347211
         C           -0.007288043522     1.579354769642     1.210896652789
         C            0.498941956478    -0.651985230358     2.235086652789
         H           -1.320178043522    -0.143055230358     1.200796652789
         H            1.594631956478    -0.475625230358     2.173496652789
         H            0.310411956478    -1.745875230358     2.188446652789
         H            0.132601956478    -0.283445230358     3.217146652789
         H            1.070551956478     1.825684769642     1.099626652789
         H           -0.353878043522     1.938054769642     2.203666652789
         H           -0.586418043522     2.134364769642     0.446196652789
         H           -1.600578043522    -0.124825230358    -1.349973347211

