    Molecular point group: c1
    Full point group: C1

    Geometry (in Angstrom), charge = 0, multiplicity = 1:

       Center              X                  Y                   Z       
    ------------   -----------------  -----------------  -----------------
         C           -3.438052561921    -0.203171869948    -4.638104317539
         C           -2.979262561921    -0.662101869948    -5.818774317539
         C           -0.925312561921    -1.421281869948    -4.763724317539
         C           -1.752922561921    -1.218041869948    -5.904454317539
         C            1.254387438079    -1.424321869948    -0.123894317539
         C            2.039577438079    -1.236441869948     1.051995682461
         C            0.096317438079    -0.662791869948    -0.487804317539
         C            1.648987438079    -0.361741869948     2.031545682461
         C           -0.356052561921     0.132988130052     0.642165682461
         C            0.390207438079     0.232468130052     1.895205682461
         C            1.518087438079    -2.543391869948    -1.003344317539
         H            2.944427438079    -1.800861869948     1.246715682461
         C           -0.467092561921    -0.796291869948    -2.081324317539
         O            2.452897438079    -0.094071869948     3.122725682461
         H           -1.269302561921     0.691468130052     0.571735682461
         C            2.073617438079     0.794378130052     4.091525682461
         C            2.954337438079     1.334748130052     5.094075682461
         C            0.727597438079     1.220348130052     4.063935682461
         C            2.448057438079     2.240318130052     6.042235682461
         C            0.231497438079     2.025588130052     5.093605682461
         C            1.093457438079     2.553408130052     6.064765682461
         C            4.376497438079     1.081428130052     5.203945682461
         O           -0.071112561921     0.905078130052     2.990565682461
         H            3.101007438079     2.702358130052     6.783515682461
         C           -1.170502561921     2.318428130052     5.163945682461
         H            0.727427438079     3.230728130052     6.831465682461
         N           -2.292382561921     2.578928130052     5.260185682461
         N            5.515197438079     0.942298130052     5.372545682461
         C            0.254877438079    -2.316711869948    -1.999574317539
         C           -1.367252561921    -0.996171869948    -3.441684317539
         C           -0.912862561921     0.791498130052    -2.281124317539
         H            0.398817438079    -2.885461869948    -2.946614317539
         H           -0.574562561921    -2.917851869948    -1.535344317539
         C            1.515417438079    -3.855741869948    -0.076564317539
         C            2.974407438079    -2.554911869948    -1.562104317539
         H            0.646147438079    -3.973831869948     0.608025682461
         H            2.374467438079    -3.833211869948     0.647975682461
         H            1.715387438079    -4.814791869948    -0.600224317539
         H            3.255887438079    -1.705071869948    -2.197354317539
         H            3.198817438079    -3.523511869948    -2.071574317539
         H            3.706687438079    -2.562851869948    -0.713534317539
         C           -2.504962561921     0.929818130052    -2.633784317539
         H           -0.349942561921     1.164248130052    -3.181714317539
         H           -0.641742561921     1.517938130052    -1.505024317539
         C           -3.084812561921     2.202098130052    -3.468784317539
         C           -3.361062561921     0.955798130052    -1.379584317539
         C           -2.592692561921    -0.262691869948    -3.503394317539
         H           -3.172892561921     1.953938130052    -0.916124317539
         H           -3.093482561921     0.164818130052    -0.671254317539
         H           -4.452512561921     0.923708130052    -1.612074317539
         H           -3.027662561921     3.195128130052    -2.994374317539
         H           -4.203752561921     2.100718130052    -3.584374317539
         H           -2.764612561921     2.303598130052    -4.539604317539
         H           -4.336042561921     0.398798130052    -4.763304317539
         H            0.066617438079    -1.787011869948    -5.021404317539
         O           -1.366222561921    -1.475061869948    -7.148374317539
         O           -3.671872561921    -0.431371869948    -6.938444317539
         H           -4.521522561921     0.006088130052    -6.860164317539
         H           -0.499062561921    -1.817691869948    -7.297284317539

