  -7.8966676482    2.4506375914    2.8163362138
  -8.9466676482    2.4506375914    2.8163362138
  -9.4716676482    1.5413109174    2.8163362138
  -8.6804890053    3.3414529965    2.0476828659
  -9.6126323144    2.9157574110    2.0476828659
  -9.6126323144    0.1668644238   -0.0523171341
  -8.6804890053   -0.2588311618   -0.0523171341
  -9.4716676482    1.5413109174   -0.8209704821
  -8.9466676482    0.6319842434   -0.8209704821
  -7.8966676482    0.6319842434   -0.8209704821
  -7.1222926149    3.3462215749    2.0958911076
  -8.1722926149    3.3462215749    2.0958911076
  -6.8917967107    4.0912001746    1.3272377596
  -7.9061139720    4.2370369800    1.3272377596
  -8.8382572812    3.8113413945    1.3272377596
  -6.5972926149    2.4368949009   -1.5414155883
  -8.1722926149    1.5275682269   -1.5414155883
  -7.1222926149    1.5275682269   -1.5414155883
  -5.7103443386    2.9406821884    2.3744424570
  -6.7603443386    2.9406821884    2.3744424570
  -6.4941656957    3.8314975936    1.6057891091
  -5.4798484344    0.3770502407   -0.4942108909
  -6.7603443386    1.1220288405   -1.2628642389
  -5.7103443386    1.1220288405   -1.2628642389
  -6.6322364473    0.6092111174    3.5243635421
  -7.1572364473    1.5185377914    3.5243635421
  -8.2072364473    1.5185377914    3.5243635421
  -8.8732011135   -0.7652353762    0.6557101942
  -7.9410578044   -1.1909309617    0.6557101942
  -6.9267405431   -1.0450941563    0.6557101942
  -8.2072364473   -0.3001155565   -0.1129431538
  -7.1572364473   -0.3001155565   -0.1129431538
  -6.2556621032    0.9460338832    3.5051121998
  -5.7306621032    1.8553605572    3.2237655478
  -6.7806621032    1.8553605572    3.2237655478
  -5.5001661990    2.6003391570    2.4551121998
  -6.5144834603   -0.8541081959    0.3551121998
  -6.7806621032    0.0367072092   -0.4135411481
  -5.7306621032    0.0367072092   -0.4135411481
 -10.2196268785    2.1478338688    2.3655929625
 -10.2196268785    0.9869824194    2.3655929625
 -10.2196268785    2.9511218380    1.5255929625
 -10.9221567326    2.1138793606    1.5255929625
 -10.9221567326    1.0209369276    1.5255929625
 -10.2196268785    0.1836944501    1.5255929625
 -10.2196268785    2.9511218380    0.4872958614
 -10.9221567326    2.1138793606    0.4872958614
 -10.9221567326    1.0209369276    0.4872958614
 -10.2196268785    0.1836944501    0.4872958614
 -10.2196268785    2.1478338688   -0.3527041386
 -10.2196268785    0.9869824194   -0.3527041386
  -8.5366300726    4.1680285048    1.2943161078
  -6.6733967049    4.3170360516    0.5769063164
  -7.5221016006    4.9336562521    0.5769063164
  -8.5711585445    4.9336562521    0.5769063164
  -9.4198634402    4.3170360516    0.5769063164
  -9.7440398640    3.3193236091    0.5769063164
  -7.0666300726    5.0167334005   -0.4030936836
  -8.0466300726    5.2793236091   -0.4030936836
  -9.0266300726    5.0167334005   -0.4030936836
  -9.7440398640    4.2993236091   -0.4030936836
 -10.0066300726    3.3193236091   -0.4030936836
  -6.6733967049    4.3170360516   -1.3830936836
  -7.5221016006    4.9336562521   -1.3830936836
  -8.5711585445    4.9336562521   -1.3830936836
  -9.4198634402    4.3170360516   -1.3830936836
  -9.7440398640    3.3193236091   -1.3830936836
  -9.4198634402    2.3216111666   -1.3830936836
  -7.0666300726    3.3193236091   -2.1005034751
  -7.5566300726    4.1680285048   -2.1005034751
  -8.5366300726    4.1680285048   -2.1005034751
  -9.0266300726    3.3193236091   -2.1005034751
  -8.5366300726    2.4706187134   -2.1005034751
  -7.5566300726    2.4706187134   -2.1005034751
  -8.0466300726    3.3193236091   -2.3630936836
  -8.1115590137   -0.2552024786    4.3511239617
  -7.1315590137   -0.2552024786    4.0885337531
  -7.6215590137    0.5935024171    4.0885337531
  -8.6015590137    0.5935024171    4.0885337531
  -9.0915590137   -0.2552024786    4.0885337531
  -8.6015590137   -1.1039073743    4.0885337531
  -7.6215590137   -1.1039073743    4.0885337531
  -9.4847923813    0.7425099639    3.3711239617
  -9.8089688051   -0.2552024786    3.3711239617
  -9.4847923813   -1.2529149211    3.3711239617
  -8.6360874856   -1.8695351215    3.3711239617
  -7.5870305417   -1.8695351215    3.3711239617
  -6.7383256460   -1.2529149211    3.3711239617
 -10.0715590137   -0.2552024786    2.3911239617
  -9.8089688051   -1.2352024786    2.3911239617
  -9.0915590137   -1.9526122700    2.3911239617
  -8.1115590137   -2.2152024786    2.3911239617
  -7.1315590137   -1.9526122700    2.3911239617
  -9.8089688051   -0.2552024786    1.4111239617
  -9.4847923813   -1.2529149211    1.4111239617
  -8.6360874856   -1.8695351215    1.4111239617
  -7.5870305417   -1.8695351215    1.4111239617
  -6.7383256460   -1.2529149211    1.4111239617
  -8.6015590137   -1.1039073743    0.6937141703
  -5.5833602462    3.4962408853    1.9154961081
  -5.3171816033    4.3870562905    1.1468427601
  -5.3171816033    0.7867721322   -0.9531572399
  -6.1083602462    2.5869142113   -1.7218105878
  -5.5833602462    1.6775875373   -1.7218105878
  -5.0583602462    2.5869142113   -2.0031572399
  -4.0341094709    0.3610417931    3.6554979840
  -4.5591094709    1.2703684671    3.6554979840
  -5.6091094709    1.2703684671    3.6554979840
  -6.1341094709    0.3610417931    3.6554979840
  -5.3429308280    2.1611838722    2.8868446361
  -5.3429308280   -1.4391002861    0.7868446361
  -4.3286135668   -1.2932634807    0.7868446361
  -5.6091094709   -0.5482848809    0.0181912881
  -3.3677845598    1.8127769988    3.1927127746
  -3.6396575312   -1.1812383108    1.3740594266
  -4.1516059168   -0.8966917544    0.3240594266
  -3.1372886556   -0.7508549490    0.3240594266
  -4.4177845598   -0.0058763492   -0.4445939213
  -4.3841355411    2.9121714883    2.3241030460
  -4.8239968930    5.0167699018   -0.0345318036
  -5.9003350746    4.8269824400   -0.0345318036
  -5.9003350746    4.8269824400   -1.0728289047
  -4.7962997391    4.3824172966   -1.9128289047
  -5.9003350746    4.0236944707   -1.9128289047
  -5.9003350746    2.8628430213   -1.9128289047
  -5.1014476009    3.4432687460   -2.2336803542
  -5.0891116123   -0.4858826802    4.1868574247
  -4.1016323884   -0.4858826802    3.8660059753
  -5.8879990859    0.0945430445    3.8660059753
  -5.8879990859   -1.0663084049    3.8660059753
  -4.7839637505   -1.4250312308    3.8660059753
  -3.4913366649   -0.4858826802    3.0260059753
  -5.8879990859   -1.8695963742    3.0260059753
  -4.8116609043   -2.0593838359    3.0260059753
  -3.8651449925   -1.5129126194    3.0260059753
  -5.8879990859   -1.8695963742    1.9877088742
  -4.8116609043   -2.0593838359    1.9877088742
  -3.8651449925   -1.5129126194    1.9877088742
  -2.9655824572    0.4566558603    3.3774571322
  -1.9781032333    0.4566558603    3.0566056827
  -2.6604345954   -0.4824926902    3.0566056827
  -1.3678075098    0.4566558603    2.2166056827
  -2.6881317493   -1.1168452954    2.2166056827
  -1.7416158374   -0.5703740789    2.2166056827
  -2.6881317493   -1.1168452954    1.1783085816
