    Molecular point group: c1
    Full point group: C1

    Geometry (in Angstrom), charge = 0, multiplicity = 1:

       Center              X                  Y                   Z       
    ------------   -----------------  -----------------  -----------------
         C           -0.730316503061     0.029560160772    -1.047392448069
         C            0.547463496939    -0.069569839228    -0.216352448069
         H           -1.426636503061    -0.793979839228    -0.781862448069
         N            0.259953496939     0.029200160772     1.212067551931
         H           -0.479726503061    -0.048629839228    -2.126242448069
         H            1.046703496939    -1.040759839228    -0.422712448069
         H            1.240643496939     0.748850160772    -0.507422448069
         H           -1.231836503061     1.003980160772    -0.866922448069
         H           -0.383676503061    -0.745119839228     1.495747551931
         H           -0.200156503061     0.946330160772     1.415717551931

